parentEventID,eventID,eventDate,decimalLatitude,decimalLongitude,eventType,habitat,samplingProtocol,verbatimLatitude,verbatimLongitude,eventRemarks,coordinateUncertaintyinmeters
,2023/w2/CR5,5/8/2023,28.10646667,-82.8237,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11626,28°06.388,82°49.422,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/CR11,5/8/2023,28.09666667,-82.80805,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11627,28°05.800,82°48.483,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/CR2,5/9/2023,28.1817,-82.83425,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11628,28°10.902,82°50.055,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/C2,5/9/2023,28.1817,-82.83425,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11629,28°10.902,82°50.055,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/C10,5/9/2023,28.1817,-82.83425,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11630,28°10.902,82°50.055,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/C1,5/11/2023,28.10295,-82.82498333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11631,28°06.177,82°49.499,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/C3,5/11/2023,28.07335,-82.81976667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11632,28°04.401,82°49.186,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/CR7,5/11/2023,28.10295,-82.82498333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11633,28°06.177,82°49.499,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/CR8,5/12/2023,28.18401667,-82.83173333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11634,28°11.041,82°49.904,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/CR9,5/12/2023,28.18401667,-82.83173333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11635,28°11.041,82°49.904,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/CR13,5/12/2023,28.1806,-82.8321,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11636,28°10.836,82°49.926,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/D4,5/8/2023,28.08841667,-82.80458333,Tangle Net,,methods described: https://doi.org/10.1002/ece3.11637,28°05.305,82°48.275,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/D7,5/8/2023,28.05925,-82.77793333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11638,28°03.555,82°46.676,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/D8,5/8/2023,28.05925,-82.77793333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11639,28°03.555,82°46.676,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/D2,5/11/2023,28.05193333,-82.7989,Tangle Net,Sand,methods described: https://doi.org/10.1002/ece3.11640,28°03.116,82°47.934,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/D5,5/11/2023,28.05193333,-82.7989,Tangle Net,Sand,methods described: https://doi.org/10.1002/ece3.11641,28°03.116,82°47.934,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/D6,5/11/2023,28.07505,-82.79961667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11642,28°04.503,82°47.977,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/DR2,5/11/2023,28.05193333,-82.7989,Tangle Net,Sand,methods described: https://doi.org/10.1002/ece3.11643,28°03.116,82°47.934,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/DR5,5/11/2023,28.07505,-82.79961667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11644,28°04.503,82°47.977,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w2/D1,5/12/2023,28.10263333,-82.80853333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11645,28°06.158,82°48.512,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/D1,5/16/2023,28.10216667,-82.80851667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11646,28°06.130,82°48.511,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/D5,5/16/2023,28.07588333,-82.79888333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11647,28°04.553,82°47.933,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/D3,5/17/2023,28.0542,-82.80151667,Tangle Net,Sand,methods described: https://doi.org/10.1002/ece3.11648,28°03.252,82°48.091,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/KR1,5/15/2023,28.1787,-82.83218333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11649,28°10.722,82°49.931,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/KR3,5/15/2023,28.1787,-82.83218333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11650,28°10.722,82°49.931,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/KR6,5/15/2023,28.1787,-82.83218333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11651,28°10.722,82°49.931,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/K2,5/15/2023,28.18253333,-82.83091667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11652,28°10.952,82°49.855,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/K3,5/15/2023,28.18253333,-82.83091667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11653,28°10.952,82°49.855,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/KR2,5/16/2023,28.18471667,-82.82931667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11654,28°11.083,82°49.759,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/KR4,5/16/2023,28.18445,-82.82826667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11655,28°11.067,82°49.696,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/K1,5/17/2023,28.10246667,-82.82806667,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11656,28°06.148,82°49.684,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/KR9,5/18/2023,28.18203333,-82.82845,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11657,28°10.922,82°49.707,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/KR10,5/18/2023,28.18203333,-82.82845,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11658,28°10.922,82°49.707,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/KR5,5/18/2023,28.30665,-82.79336667,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11659,28°18.399,82°47.602,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/C1,5/16/2023,28.08546667,-82.83118333,,Seagrass,methods described: https://doi.org/10.1002/ece3.11660,28°05.128,82°49.871,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/C3,5/18/2023,28.0888,-82.80333333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11661,28°05.328,82°48.2,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w3/C4,5/19/2023,28.10246667,-82.831,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11662,28°06.148,82°49.860,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/D1,5/22/2023,28.10386667,-82.83201667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11663,28°06.232,82°49.921,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/D6,5/22/2023,28.10386667,-82.83201667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11664,28°06.232,82°49.921,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/D9,5/22/2023,28.06205,-82.81725,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11665,28°03.723,82°49.035,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/D3,5/25/2023,28.09521667,-82.80626667,Tangle Net,,methods described: https://doi.org/10.1002/ece3.11666,28°05.713,82°48.376,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/C3,5/23/2023,28.10258333,-82.80836667,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11667,28°06.155,82°48.502,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/C8,5/23/2023,28.05938333,-82.778,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11668,28°03.563,82°46.680,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/C5,5/25/2023,28.10568333,-82.83643333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11669,28°06.341,82°50.186,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/C6,5/26/2023,28.08845,-82.80448333,Tangle Net,Seagrass,methods described: https://doi.org/10.1002/ece3.11670,28°05.307,82°48.269,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/GR4,5/25/2023,28.17875,-82.82378333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11671,28°10.725,82°49.427,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/G2,5/25/2023,28.17875,-82.82378333,Longline,Seagrass,methods described: https://doi.org/10.1002/ece3.11672,28°10.725,82°49.427,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
,2023/w4/GR3,5/26/2023,28.13363333,-82.82273333,Rod/Reel,Seagrass,methods described: https://doi.org/10.1002/ece3.11673,28°08.018,82°49.364,"If decimalLatitude = 28.1425 and decimalLongitude = -82.8110, we did not have exact sampling coordinates. These values reflect the midpoint of all the data captured",1450
